"visitorID","age","gender","prev_wincarn","homestate","phys_level","travel_dist","occupation","companion_type","ski_snowboard","social_media","preference"
2036,30,"Male",3,"Massachusetts","Very Active",23.6632495737615,"white collar","solo",0,0.1,"Indoor"
2077,73,"Male",4,"Maine","Very Active",17.3784916467013,"blue collar","solo",0,0.13,"Outdoor"
2105,65,"Male",0,"New Jersey","Moderate",42.3487170387931,"white collar","solo",0,0.51,"Outdoor"
2167,42,"Male",2,"New Hampshire","NaN",0.969107458367944,"retired","solo",0,0.38,"Outdoor"
2284,51,"Male",3,"Rhode Island","Moderate",6.81536301970482,"blue collar","solo",0,0.47,"Outdoor"
2303,82,"Male",3,"Maine","Moderate",24.8034274197164,"blue collar","solo",0,0.37,"Outdoor"
2320,85,"Male",0,"Maine","Moderate",13.1625019572675,"white collar","solo",0,0.31,"Outdoor"
2328,70,"Male",4,"Rhode Island","Moderate",13.5625130683184,"blue collar","solo",0,0.62,"Indoor"
2369,29,"Male",1,"Maine","Moderate",21.6580347149613,"retired","solo",0,0.29,"Outdoor"
2388,56,"Male",3,"New Hampshire","Moderate",3.36226395331323,"blue collar","solo",0,0.55,"Outdoor"
1700,25,"Male",2,"New York","Very Active",4.35150981977423,"student","friends",0,0.92,"Indoor"
69,64,"Male",3,"New York","Moderate",10.3486989345402,"blue collar","friends",0,0.22,"Outdoor"
367,39,"Male",4,"New York","Moderate",17.2595299727372,"white collar","friends",0,0.6,"Outdoor"
390,73,"Male",1,"New York","Very Active",55.6771960820923,"blue collar","friends",0,0.31,"Outdoor"
698,72,"Male",4,"New York","Moderate",6.84857673943043,"blue collar","friends",0,0.4,"Outdoor"
712,63,"Male",3,"New York","Moderate",14.5035730666461,"white collar","friends",0,0.43,"Outdoor"
875,26,"Male",1,"New York","Moderate",36.0292213393335,"white collar","friends",0,0.86,"Outdoor"
929,45,"Male",1,"New York","Very Active",243.764523812256,"blue collar","friends",0,0.47,"Outdoor"
971,47,"Male",1,"New York","Moderate",29.4200394658332,"white collar","friends",0,0.1,"Outdoor"
1194,54,"Male",4,"New York","Moderate",2.09943074733019,"blue collar","friends",0,0.62,"Outdoor"
1198,71,"Male",0,"New York","Moderate",34.1813289357309,"retired","friends",0,0.73,"Outdoor"
1290,32,"Male",2,"New York","Moderate",19.7073882437291,"white collar","friends",0,0.44,"Outdoor"
1702,68,"Male",1,"New York","Very Active",38.4214720485692,"gig worker","friends",0,0.84,"Outdoor"
1842,56,"Male",4,"New York","Moderate",6.45715506747365,"retired","friends",0,0.45,"Outdoor"
1885,38,"Male",3,"New York","NaN",15.5551743014274,"white collar","friends",0,0.65,"Outdoor"
2285,40,"Male",2,"New York","Moderate",5.53843257017434,"retired","friends",0,0.36,"Indoor"
2290,26,"Male",1,"New York","Moderate",21.4391728873407,"blue collar","friends",0,0.89,"Outdoor"
2334,54,"Male",3,"New York","Moderate",29.7035493684893,"white collar","friends",0,0.92,"Outdoor"
4,24,"Male",1,"Massachusetts","Moderate",5.47433020547032,"student","friends",0,0.39,"Outdoor"
66,25,"Male",0,"Maine","Moderate",9.2145277118172,"student","friends",0,0.54,"Outdoor"
352,23,"Male",2,"Maine","Moderate",9.26668151281774,"student","friends",0,0.35,"Outdoor"
380,23,"Male",2,"Maine","Very Active",31.6430585069542,"student","friends",0,0.88,"Outdoor"
456,25,"Male",3,"Maine","Moderate",22.9811346895042,"student","friends",0,0.15,"Outdoor"
615,22,"Male",0,"Rhode Island","Very Active",23.5461114338579,"student","friends",0,0.1,"Outdoor"
850,24,"Male",0,"Massachusetts","Moderate",8.8355938250206,"student","friends",0,0.7,"Indoor"
927,24,"Male",1,"New Jersey","Very Active",24.6132637179437,"student","friends",0,0.38,"Outdoor"
1050,26,"Male",3,"Massachusetts","Moderate",77.1037871721101,"student","friends",0,0.71,"Outdoor"
1329,24,"Male",4,"Maine","Moderate",2.87223880179226,"student","friends",0,0.91,"Outdoor"
1465,22,"Male",3,"Vermont","Very Active",8.73473647981882,"student","friends",0,0.26,"Outdoor"
1482,23,"Male",3,"Maine","Moderate",5.4673957452178,"student","friends",0,0.29,"Outdoor"
1489,24,"Male",0,"New Hampshire","Moderate",2.59347231127322,"student","friends",0,0.84,"Outdoor"
1613,22,"Male",0,"Maine","Moderate",22.7007422960343,"student","friends",0,0.2,"Outdoor"
1648,26,"Male",3,"Rhode Island","Moderate",32.2138307226782,"student","friends",0,0.04,"Indoor"
1724,26,"Male",2,"Maine","Moderate",44.7656124432511,"student","friends",0,0.04,"Outdoor"
1750,23,"Male",2,"Maine","NaN",0.0251605466219683,"student","friends",0,0.2,"Outdoor"
1758,22,"Male",2,"Maine","Moderate",11.3277912512422,"student","friends",0,0.73,"Outdoor"
1791,25,"Male",1,"Maine","Moderate",28.0850582553034,"student","friends",0,0.49,"Outdoor"
1814,25,"Male",2,"Connecticut","Moderate",20.0333913966062,"student","friends",0,0.16,"Outdoor"
2103,24,"Male",2,"Rhode Island","Moderate",54.8998273511357,"student","friends",0,0.64,"Outdoor"
2154,23,"Male",2,"Connecticut","Moderate",20.1708243220093,"student","friends",0,0.33,"Indoor"
2323,24,"Male",5,"Massachusetts","Moderate",3.34749052301049,"student","friends",0,0.57,"Outdoor"
16,70,"Male",1,"Vermont","Moderate",2.26797961629927,"blue collar","friends",0,0.56,"Indoor"
37,68,"Male",2,"Maine","Moderate",39.4901701418643,"blue collar","friends",0,0.31,"Outdoor"
51,32,"Male",2,"New Hampshire","Moderate",30.2973928658252,"white collar","friends",0,0.41,"Outdoor"
52,79,"Male",2,"Rhode Island","Very Active",10.0059304106981,"white collar","friends",0,0.93,"Outdoor"
55,70,"Male",0,"Maine","Moderate",20.0372598870637,"white collar","friends",0,0.55,"Outdoor"
62,26,"Male",1,"New Jersey","Moderate",4.24895717762411,"NaN","friends",0,0.35,"Indoor"
108,40,"Male",2,"Vermont","Very Active",28.5711814073806,"blue collar","friends",0,0.42,"Outdoor"
135,46,"Male",4,"Maine","Moderate",19.9097597590628,"white collar","friends",0,0.86,"Outdoor"
150,51,"Male",2,"New Jersey","Moderate",13.6712266784161,"white collar","friends",0,0.33,"Outdoor"
172,35,"Male",0,"Maine","Moderate",0.170697709482879,"white collar","friends",0,0.36,"Outdoor"
249,77,"Male",1,"Rhode Island","Moderate",8.10308807529509,"retired","friends",0,0.72,"Outdoor"
269,38,"Male",4,"Maine","Moderate",3.35637517852031,"white collar","friends",0,0.64,"Outdoor"
270,57,"Male",3,"Maine","Moderate",11.8868517037481,"white collar","friends",0,1,"Outdoor"
276,43,"Male",2,"Maine","Moderate",16.3948806281876,"retired","friends",0,0.1,"Indoor"
296,18,"Male",0,"Rhode Island","Moderate",0.453443331643939,"blue collar","friends",0,0.11,"Indoor"
300,22,"Male",3,"Rhode Island","Moderate",17.0274773997204,"blue collar","friends",0,0.74,"Outdoor"
308,40,"Male",0,"Ontario","Moderate",21.4898557021263,"blue collar","friends",0,0.69,"Outdoor"
311,41,"Male",3,"Ontario","Moderate",11.5604102425277,"white collar","friends",0,0.36,"Indoor"
396,34,"Male",0,"Maine","Very Active",17.8211018993499,"white collar","friends",0,0.67,"Outdoor"
480,42,"Male",2,"New Jersey","Very Active",65.2102372016678,"blue collar","friends",0,0.53,"Indoor"
490,35,"Male",2,"Maine","Very Active",0.308583944268843,"white collar","friends",0,0.26,"Outdoor"
515,36,"Male",1,"Maine","Very Active",6.54542373493314,"white collar","friends",0,0.14,"Outdoor"
591,59,"Male",2,"New Jersey","Moderate",6.39849803306465,"retired","friends",0,0.28,"Outdoor"
598,61,"Male",2,"Maine","Moderate",72.7398229238911,"NaN","friends",0,0.27,"Outdoor"
652,47,"Male",1,"New Jersey","Moderate",63.5449860127596,"white collar","friends",0,0.57,"Outdoor"
689,77,"Male",4,"Massachusetts","Moderate",0.4501206507425,"blue collar","friends",0,0.2,"Outdoor"
692,84,"Male",0,"Vermont","Very Active",18.6081489701102,"blue collar","friends",0,0.22,"Outdoor"
709,83,"Male",2,"Maine","Moderate",21.5235194936567,"blue collar","friends",0,0.78,"Indoor"
720,62,"Male",1,"Maine","Very Active",10.7254954334348,"white collar","friends",0,0.41,"Outdoor"
746,52,"Male",1,"Maine","NaN",24.6955625037461,"blue collar","friends",0,0.91,"Outdoor"
818,55,"Male",3,"Maine","NaN",13.1205094978213,"white collar","friends",0,0.75,"Outdoor"
821,30,"Male",2,"Ontario","Very Active",32.3290292529349,"retired","friends",0,0.91,"Outdoor"
851,31,"Male",2,"Maine","Moderate",0.39837216027081,"retired","friends",0,0.08,"Outdoor"
853,59,"Male",4,"New Hampshire","Very Active",10.3290363959968,"white collar","friends",0,0.24,"Outdoor"
854,26,"Male",1,"Massachusetts","NaN",10.9270973689854,"blue collar","friends",0,0.61,"Outdoor"
890,47,"Male",1,"Maine","Very Active",12.2562591079623,"white collar","friends",0,0.52,"Outdoor"
914,51,"Male",6,"Maine","Moderate",7.84373766742647,"gig worker","friends",0,0.6,"Outdoor"
970,51,"Male",4,"Maine","Moderate",32.5027855468874,"blue collar","friends",0,0.98,"Outdoor"
980,57,"Male",3,"Maine","Very Active",20.6980775288286,"white collar","friends",0,0.11,"Indoor"
997,69,"Male",3,"Rhode Island","Moderate",12.284766593948,"NaN","friends",0,0.49,"Indoor"
1005,39,"Male",4,"New Jersey","Moderate",52.3159513054623,"blue collar","friends",0,0.36,"Outdoor"
1016,57,"Male",0,"Maine","Moderate",25.4896002813222,"white collar","friends",0,0.65,"Outdoor"
1034,44,"Male",4,"Maine","Very Active",22.1781631178203,"blue collar","friends",0,0.44,"Outdoor"
1049,35,"Male",1,"Maine","Moderate",1.83826526704019,"blue collar","friends",0,0.95,"Outdoor"
1139,25,"Male",5,"Massachusetts","Very Active",27.8190823627596,"white collar","friends",0,0.31,"Outdoor"
1159,72,"Male",6,"Maine","NaN",5.55505754426122,"retired","friends",0,0.81,"Outdoor"
1160,22,"Male",4,"New Hampshire","NaN",10.7981697935611,"retired","friends",0,0.12,"Outdoor"
1199,77,"Male",1,"Maine","Moderate",10.1103597320616,"white collar","friends",0,0.44,"Outdoor"
1242,75,"Male",2,"Connecticut","Very Active",0.873114322491604,"white collar","friends",0,0.86,"Outdoor"
1280,28,"Male",1,"Massachusetts","Moderate",4.22029658549358,"white collar","friends",0,0.81,"Outdoor"
1282,41,"Male",2,"New Hampshire","NaN",22.1837371951881,"white collar","friends",0,0.04,"Outdoor"
1283,81,"Male",4,"Maine","Moderate",6.47492244742254,"blue collar","friends",0,0.43,"Outdoor"
1285,68,"Male",1,"New Hampshire","Moderate",15.7071028268876,"retired","friends",0,0.41,"Outdoor"
1310,66,"Male",2,"New Hampshire","Very Active",22.5287146299126,"blue collar","friends",0,0.81,"Outdoor"
1314,28,"Male",2,"Rhode Island","Moderate",11.5517259575427,"NaN","friends",0,0.15,"Outdoor"
1316,74,"Male",1,"Maine","Very Active",43.1984366078801,"blue collar","friends",0,0.11,"Outdoor"
1332,42,"Male",2,"Maine","Moderate",0.36812887779808,"white collar","friends",0,0.13,"Outdoor"
1356,59,"Male",4,"Maine","Moderate",9.66941890306771,"white collar","friends",0,0.14,"Outdoor"
1371,37,"Male",1,"Maine","NaN",13.5669188201427,"white collar","friends",0,0.05,"Outdoor"
1386,74,"Male",1,"Maine","NaN",3.59458281626009,"white collar","friends",0,0.85,"Indoor"
1390,33,"Male",3,"Ontario","Moderate",0.683957106079065,"blue collar","friends",0,0.38,"Outdoor"
1418,69,"Male",1,"Maine","Moderate",10.1690723467618,"white collar","friends",0,0.46,"Outdoor"
1423,64,"Male",4,"Massachusetts","Very Active",26.1299843705239,"retired","friends",0,0.8,"Outdoor"
1445,30,"Male",2,"New Jersey","Moderate",16.319323311651,"blue collar","friends",0,0,"Outdoor"
1452,19,"Male",1,"Maine","Moderate",58.1194363500843,"blue collar","friends",0,0.3,"Outdoor"
1476,33,"Male",1,"Massachusetts","Very Active",33.1766986457591,"white collar","friends",0,0.26,"Outdoor"
1490,43,"Male",2,"Maine","Moderate",31.4085625840311,"white collar","friends",0,0.31,"Outdoor"
1519,36,"Male",1,"Rhode Island","Very Active",2.16656317087202,"white collar","friends",0,0.75,"Outdoor"
1538,42,"Male",0,"Vermont","Very Active",21.0632084674182,"blue collar","friends",0,0.88,"Outdoor"
1550,45,"Male",3,"Ontario","Moderate",17.4691594365221,"blue collar","friends",0,0.52,"Outdoor"
1554,45,"Male",0,"Massachusetts","Moderate",7.42191635072231,"white collar","friends",0,0.75,"Outdoor"
1567,77,"Male",3,"Maine","Moderate",51.4032570620008,"white collar","friends",0,0.41,"Outdoor"
1597,47,"Male",1,"Maine","Moderate",11.3991013728082,"gig worker","friends",0,0.71,"Outdoor"
1598,83,"Male",1,"Massachusetts","Moderate",5.33885874785483,"white collar","friends",0,0.99,"Outdoor"
1622,55,"Male",1,"Massachusetts","Very Active",21.6776729366722,"gig worker","friends",0,0.3,"Outdoor"
1637,46,"Male",5,"Maine","Very Active",1.24370557256043,"white collar","friends",0,0.83,"Outdoor"
1684,26,"Male",2,"Maine","Very Active",12.4819834437221,"white collar","friends",0,0.79,"Outdoor"
1713,27,"Male",1,"Massachusetts","Moderate",4.97586210524273,"white collar","friends",0,0.59,"Outdoor"
1725,54,"Male",2,"Maine","Very Active",13.1642593536526,"retired","friends",0,0.23,"Outdoor"
1728,54,"Male",1,"Connecticut","Moderate",21.7212476443128,"blue collar","friends",0,0.3,"Indoor"
1730,74,"Male",3,"Rhode Island","Very Active",3.77312255091965,"blue collar","friends",0,0.72,"Indoor"
1769,29,"Male",0,"Maine","Very Active",10.5859954934567,"white collar","friends",0,0.27,"Outdoor"
1783,59,"Male",0,"Connecticut","Moderate",39.6603330953007,"gig worker","friends",0,0.71,"Outdoor"
1802,23,"Male",2,"Massachusetts","Very Active",91.2338332036391,"white collar","friends",0,0.92,"Outdoor"
1828,40,"Male",2,"New Jersey","Moderate",12.4079565703869,"retired","friends",0,0.72,"Indoor"
1831,64,"Male",0,"Maine","Moderate",23.3912898964229,"blue collar","friends",0,0.59,"Outdoor"
1841,75,"Male",0,"Rhode Island","Moderate",21.4754034570398,"white collar","friends",0,0.15,"Outdoor"
1873,25,"Male",2,"Maine","Moderate",4.83872356824577,"blue collar","friends",0,0.59,"Outdoor"
1948,55,"Male",3,"New Hampshire","Very Active",24.5393751739504,"retired","friends",0,0.97,"Outdoor"
1972,35,"Male",1,"Maine","Moderate",9.49554231510152,"retired","friends",0,0.05,"Indoor"
1977,23,"Male",1,"Maine","NaN",18.5967854774537,"white collar","friends",0,0.81,"Outdoor"
2031,23,"Male",1,"Ontario","NaN",38.0624758435373,"white collar","friends",0,0.73,"Outdoor"
2045,21,"Male",1,"New Jersey","Very Active",9.08495248295367,"white collar","friends",0,0.58,"Outdoor"
2059,38,"Male",1,"Vermont","NaN",0.94023116864264,"blue collar","friends",0,0.96,"Outdoor"
2080,76,"Male",1,"New Jersey","Moderate",42.1804184813924,"white collar","friends",0,0.55,"Outdoor"
2142,66,"Male",3,"Ontario","Moderate",8.8601772300899,"white collar","friends",0,0.21,"Indoor"
2175,66,"Male",2,"Maine","Very Active",22.0975175864043,"blue collar","friends",0,0.61,"Outdoor"
2189,23,"Male",3,"New Hampshire","Moderate",3.31121258881322,"white collar","friends",0,0.91,"Outdoor"
2205,52,"Male",0,"Maine","Moderate",34.3470444910342,"blue collar","friends",0,0.27,"Indoor"
2253,45,"Male",1,"Maine","Moderate",18.9309394351187,"blue collar","friends",0,0.32,"Outdoor"
2258,80,"Male",2,"Maine","Moderate",38.5945042350132,"white collar","friends",0,0.51,"Outdoor"
2269,42,"Male",3,"Maine","Moderate",75.354173290999,"blue collar","friends",0,0.56,"Outdoor"
2366,70,"Male",0,"New Hampshire","Very Active",15.174029021615,"retired","friends",0,0.18,"Outdoor"
723,23,"Female",1,"New York","Moderate",19.5747984751108,"student","fam_children",0,0.21,"Outdoor"
10,70,"Female",1,"New York","Moderate",0.6032735388726,"white collar","fam_children",0,0.8,"Outdoor"
41,44,"Female",0,"New York","Moderate",7.46687459737832,"retired","fam_children",0,0.85,"Indoor"
164,35,"Female",2,"New York","Moderate",78.2934034946275,"white collar","fam_children",0,0.59,"Outdoor"
186,77,"Female",0,"New York","Very Active",67.900300469614,"white collar","fam_children",0,0.33,"Outdoor"
197,23,"Female",2,"New York","Very Active",55.7203850116501,"retired","fam_children",0,0.17,"Indoor"
327,82,"Female",3,"New York","Very Active",49.2990715403981,"blue collar","fam_children",0,0.56,"Outdoor"
487,77,"Female",0,"New York","Moderate",0.871024765074253,"white collar","fam_children",0,1,"Outdoor"
495,81,"Female",3,"New York","Moderate",5.35133022814989,"white collar","fam_children",0,0.13,"Outdoor"
519,34,"Female",3,"New York","Very Active",28.1313025026107,"retired","fam_children",0,0.67,"Outdoor"
531,38,"Female",3,"New York","Moderate",107.785932751079,"white collar","fam_children",0,0.78,"Indoor"
1037,34,"Female",2,"New York","Moderate",4.24573176250872,"blue collar","fam_children",0,0.44,"Indoor"
1041,66,"Female",0,"New York","Moderate",1.77413232269001,"white collar","fam_children",0,0.42,"Outdoor"
1120,46,"Female",2,"New York","Very Active",3.44123752787709,"blue collar","fam_children",0,0.63,"Outdoor"
1295,42,"Female",2,"New York","Moderate",14.373091100236,"blue collar","fam_children",0,0.6,"Outdoor"
1447,46,"Female",2,"New York","Very Active",33.1505698693876,"retired","fam_children",0,0.07,"Outdoor"
1478,48,"Female",4,"New York","Moderate",25.1352954461219,"blue collar","fam_children",0,0.05,"Outdoor"
1611,59,"Female",2,"New York","Very Active",11.819154266268,"retired","fam_children",0,0.96,"Outdoor"
1801,23,"Female",1,"New York","Moderate",48.6182989527412,"white collar","fam_children",0,0.22,"Indoor"
1856,62,"Female",3,"New York","Moderate",28.6770531890874,"white collar","fam_children",0,0.2,"Outdoor"
1990,21,"Female",0,"New York","Moderate",75.3705204608751,"blue collar","fam_children",0,0.88,"Outdoor"
1991,40,"Female",2,"New York","Moderate",30.1501366106753,"blue collar","fam_children",0,0.9,"Indoor"
2260,69,"Female",3,"New York","Moderate",24.6960280213867,"blue collar","fam_children",0,0.66,"Outdoor"
2319,79,"Female",2,"New York","Moderate",40.3812348080759,"blue collar","fam_children",0,0.15,"Outdoor"
2375,46,"Female",2,"New York","Moderate",38.7546097097879,"white collar","fam_children",0,0.29,"Indoor"
25,24,"Female",3,"Maine","Very Active",25.078931300992,"student","fam_children",0,0.8,"Outdoor"
170,24,"Female",2,"Rhode Island","Very Active",51.169476394815,"student","fam_children",0,0.68,"Outdoor"
264,23,"Female",3,"Massachusetts","NaN",15.4671584703816,"student","fam_children",0,0.86,"Outdoor"
373,25,"Female",0,"Ontario","Very Active",4.59748962190791,"student","fam_children",0,0.91,"Outdoor"
482,25,"Female",0,"New Jersey","Very Active",52.0387524713702,"student","fam_children",0,0.79,"Outdoor"
686,25,"Female",2,"Massachusetts","Moderate",9.2405594792217,"student","fam_children",0,0.6,"Indoor"
758,23,"Female",3,"Maine","Moderate",27.8132410703187,"student","fam_children",0,0.95,"Outdoor"
780,27,"Female",3,"New Hampshire","Moderate",5.85622370243073,"student","fam_children",0,0.36,"Outdoor"
985,25,"Female",3,"Vermont","Very Active",31.5273900685792,"student","fam_children",0,0.6,"Indoor"
1012,24,"Female",2,"Ontario","Moderate",6.02146480097266,"student","fam_children",0,0.26,"Outdoor"
1065,24,"Female",0,"Maine","Moderate",17.7452910090972,"student","fam_children",0,0.87,"Indoor"
1095,24,"Female",5,"Ontario","Moderate",5.53173707015651,"student","fam_children",0,0.82,"Outdoor"
1104,24,"Female",3,"Ontario","Very Active",6.11122539266944,"student","fam_children",0,0.73,"Outdoor"
1126,24,"Female",4,"Maine","Moderate",37.3306953442731,"student","fam_children",0,0.42,"Outdoor"
1206,21,"Female",1,"Maine","Moderate",13.3759066276252,"student","fam_children",0,0.78,"Outdoor"
1399,25,"Female",1,"Maine","Moderate",6.16951709214067,"student","fam_children",0,0.4,"Outdoor"
1462,25,"Female",1,"New Hampshire","Moderate",4.93883959949017,"student","fam_children",0,0.53,"Indoor"
1646,23,"Female",1,"Maine","Very Active",34.547860471714,"student","fam_children",0,0.85,"Indoor"
1879,26,"Female",1,"Maine","Very Active",23.5430879900621,"student","fam_children",0,0.12,"Outdoor"
1935,25,"Female",1,"Maine","Moderate",2.73100856691599,"student","fam_children",0,0.36,"Outdoor"
1950,24,"Female",0,"New Hampshire","Very Active",0.229871013235086,"student","fam_children",0,0.22,"Indoor"
2071,23,"Female",3,"New Jersey","NaN",0.00442191958427429,"student","fam_children",0,0.29,"Outdoor"
2088,23,"Female",2,"Ontario","Moderate",4.16919918730855,"student","fam_children",0,0.19,"Indoor"
2173,27,"Female",7,"Maine","Moderate",34.9026540650015,"student","fam_children",0,0.71,"Outdoor"
2221,25,"Female",2,"New Jersey","Moderate",2.5793100997424,"student","fam_children",0,0.82,"Outdoor"
47,69,"Female",5,"Maine","Moderate",29.3963538465982,"white collar","fam_children",0,0.64,"Outdoor"
49,40,"Female",2,"New Hampshire","Moderate",12.0565968006849,"NaN","fam_children",0,0.61,"Indoor"
92,40,"Female",4,"Massachusetts","Moderate",13.8752649157288,"blue collar","fam_children",0,0.87,"Outdoor"
125,51,"Female",1,"Connecticut","Moderate",15.4297787965974,"white collar","fam_children",0,0.2,"Outdoor"
136,31,"Female",6,"Maine","Very Active",37.1830011887436,"blue collar","fam_children",0,0.99,"Outdoor"
137,35,"Female",0,"New Hampshire","Very Active",12.060897545889,"retired","fam_children",0,0.57,"Outdoor"
147,18,"Female",1,"Massachusetts","Very Active",3.82643869146705,"blue collar","fam_children",0,0.36,"Indoor"
154,30,"Female",2,"Vermont","Moderate",23.5543868868592,"white collar","fam_children",0,0.64,"Outdoor"
179,37,"Female",1,"Ontario","NaN",60.323007786351,"blue collar","fam_children",0,0.29,"Outdoor"
195,77,"Female",3,"Ontario","Very Active",1.52595024555922,"white collar","fam_children",0,0.35,"Outdoor"
205,59,"Female",4,"Maine","Very Active",11.3283836189657,"blue collar","fam_children",0,0.83,"Outdoor"
216,35,"Female",4,"Maine","Moderate",0.642612688243389,"gig worker","fam_children",0,0.56,"Outdoor"
218,56,"Female",1,"Ontario","Moderate",20.8229970551076,"blue collar","fam_children",0,0.19,"Outdoor"
266,47,"Female",2,"Connecticut","NaN",8.20130247622728,"white collar","fam_children",0,0.93,"Indoor"
277,25,"Female",1,"Maine","Very Active",44.9556978808179,"white collar","fam_children",0,0.48,"Indoor"
301,34,"Female",1,"Maine","Very Active",7.1201498247683,"white collar","fam_children",0,0.84,"Outdoor"
305,60,"Female",3,"Maine","Moderate",19.4635897493901,"white collar","fam_children",0,0.7,"Indoor"
332,58,"Female",1,"Massachusetts","Very Active",16.1227986314136,"white collar","fam_children",0,0.93,"Indoor"
342,74,"Female",2,"Rhode Island","Moderate",0.999919636481804,"retired","fam_children",0,0.1,"Indoor"
372,68,"Female",5,"Rhode Island","Moderate",2.68987067975104,"white collar","fam_children",0,0.88,"Outdoor"
375,19,"Female",3,"Massachusetts","Moderate",21.1195265120807,"white collar","fam_children",0,0.85,"Outdoor"
376,32,"Female",2,"New Hampshire","Moderate",22.7434506631436,"blue collar","fam_children",0,0.84,"Outdoor"
388,52,"Female",1,"Maine","NaN",18.2500106646659,"white collar","fam_children",0,0.48,"Outdoor"
398,48,"Female",2,"Maine","Moderate",4.26971253943839,"NaN","fam_children",0,0.74,"Indoor"
401,52,"Female",2,"Maine","Very Active",0.570243857800961,"white collar","fam_children",0,0.93,"Outdoor"
423,58,"Female",1,"Maine","Moderate",12.3055411875248,"blue collar","fam_children",0,0.65,"Indoor"
437,34,"Female",1,"Maine","NaN",15.8667753628435,"retired","fam_children",0,0.99,"Indoor"
447,58,"Female",2,"Maine","Very Active",30.1472014917021,"white collar","fam_children",0,0.1,"Outdoor"
448,30,"Female",3,"New Hampshire","Moderate",40.403053460825,"blue collar","fam_children",0,0.46,"Outdoor"
481,81,"Female",1,"Massachusetts","Moderate",33.3722462115769,"white collar","fam_children",0,0.92,"Outdoor"
494,64,"Female",1,"Maine","Very Active",25.1848691879752,"white collar","fam_children",0,0.2,"Outdoor"
511,81,"Female",4,"New Hampshire","Very Active",15.304615291858,"white collar","fam_children",0,0.2,"Outdoor"
529,85,"Female",4,"Maine","Very Active",4.60989482700825,"white collar","fam_children",0,0.96,"Outdoor"
538,41,"Female",0,"Massachusetts","Moderate",5.80847987893286,"white collar","fam_children",0,0.24,"Indoor"
546,69,"Female",4,"Maine","Very Active",7.99056746996939,"blue collar","fam_children",0,0.41,"Indoor"
547,35,"Female",1,"Ontario","Moderate",26.7559423661771,"white collar","fam_children",0,0.84,"Outdoor"
557,32,"Female",0,"Maine","Very Active",21.4790261261063,"gig worker","fam_children",0,0.88,"Outdoor"
558,32,"Female",2,"Vermont","Very Active",25.9875572489911,"blue collar","fam_children",0,0.53,"Outdoor"
578,58,"Female",3,"Massachusetts","Very Active",24.406105968261,"white collar","fam_children",0,0.22,"Outdoor"
621,50,"Female",1,"Maine","Moderate",32.2896215675359,"blue collar","fam_children",0,0.13,"Indoor"
655,18,"Female",3,"Maine","Moderate",6.62881413571264,"gig worker","fam_children",0,0.79,"Outdoor"
671,27,"Female",3,"Ontario","Moderate",3.80086055956781,"blue collar","fam_children",0,0.28,"Outdoor"
701,51,"Female",3,"Massachusetts","Very Active",14.2509091637077,"white collar","fam_children",0,0.54,"Indoor"
706,72,"Female",0,"Maine","Moderate",5.76543754898012,"blue collar","fam_children",0,0.92,"Outdoor"
722,70,"Female",3,"Maine","Very Active",42.8042752643056,"blue collar","fam_children",0,0.35,"Outdoor"
744,51,"Female",0,"Connecticut","Moderate",26.8217648929896,"blue collar","fam_children",0,0.78,"Outdoor"
774,34,"Female",3,"New Jersey","Moderate",31.4127649722581,"blue collar","fam_children",0,0.15,"Indoor"
829,85,"Female",2,"Maine","Moderate",11.0964141227305,"retired","fam_children",0,0.99,"Outdoor"
833,85,"Female",3,"Ontario","Moderate",8.91580292281183,"white collar","fam_children",0,0.57,"Outdoor"
843,67,"Female",1,"Ontario","Moderate",0.435507921501994,"white collar","fam_children",0,0.79,"Indoor"
861,23,"Female",1,"Maine","Moderate",1.02073575525575,"NaN","fam_children",0,0.94,"Indoor"
922,58,"Female",1,"New Jersey","Moderate",4.84660105779767,"white collar","fam_children",0,0.33,"Outdoor"
926,68,"Female",2,"Maine","NaN",24.35808673417,"white collar","fam_children",0,0.62,"Outdoor"
931,40,"Female",1,"Rhode Island","Moderate",4.55163367639605,"blue collar","fam_children",0,0.84,"Outdoor"
940,55,"Female",1,"Ontario","Moderate",17.623773630139,"white collar","fam_children",0,0.59,"Indoor"
941,33,"Female",4,"Ontario","Moderate",8.32166003063321,"blue collar","fam_children",0,0.55,"Outdoor"
945,82,"Female",3,"New Jersey","Moderate",13.9602812743726,"white collar","fam_children",0,0.75,"Indoor"
1008,73,"Female",4,"Maine","Very Active",12.8011141624302,"blue collar","fam_children",0,0.66,"Indoor"
1070,78,"Female",3,"Maine","NaN",10.8650116808712,"gig worker","fam_children",0,0.16,"Outdoor"
1140,68,"Female",0,"Rhode Island","Very Active",2.92700541205704,"white collar","fam_children",0,0.4,"Outdoor"
1178,38,"Female",1,"Maine","Moderate",0.334394806995988,"white collar","fam_children",0,0.51,"Indoor"
1184,85,"Female",2,"Connecticut","Moderate",3.34459504683918,"retired","fam_children",0,0.55,"Outdoor"
1190,60,"Female",1,"Maine","Very Active",28.0526700599079,"gig worker","fam_children",0,0.72,"Indoor"
1203,74,"Female",3,"Ontario","Very Active",2.71154254674911,"white collar","fam_children",0,0.66,"Outdoor"
1223,51,"Female",1,"Massachusetts","Very Active",40.8477069793229,"blue collar","fam_children",0,0.78,"Indoor"
