"householdID","dietary_spec","dist_park","email_sub","est_inc","hhold_size","leisure_perc","oldest","passholder","previous_attend","social_media_scale","youngest"
7044,"None",10.2,"No",62806.9369415934,2,0.07,29,0,4,0.99,20
7045,"None",24.2,"No",62766.1056499878,1,0.12,75,1,3,0.58,75
7046,"None",31.2,"No",85524.9240328879,2,0.02,66,0,1,0.7,6
7047,"None",2.5,"No",109634.925837041,2,0.04,37,1,2,0.24,32
7048,"None",1.4,"No",75856.6091709959,2,0.05,64,0,0,0.7,9
7049,"None",70.5,"No",107576.992347764,1,0.15,29,0,0,0.35,29
7050,"None",13.2,"No",91552.5072454449,2,0.04,61,0,2,0.59,48
7051,"None",11.8,"No",66119.0447427219,2,0.06,45,1,2,0.32,14
7052,"Peanut Allergy",3.7,"Yes",94549.0875742741,4,0.23,61,0,2,0.41,4
7053,"None",6,"No",62168.3827161461,2,0.09,45,0,3,0.54,36
7054,"None",0.9,"Yes",98592.5517491199,3,0.18,31,0,1,0.92,16
7055,"None",9.4,"Yes",99395.7305889601,3,0.2,75,1,3,0.87,23
7056,"None",35.4,"Yes",68153.1667412841,3,0.21,46,0,2,0.45,22
7057,"None",73.5,"No",84393.0783707877,2,0.08,58,0,1,0.21,18
7058,"None",42.3,"Yes",72548.8197727239,3,0.18,72,0,4,0.59,20
7059,"None",3.6,"Yes",57450.5672913613,3,0.19,42,0,1,0.1,17
7060,"Peanut Allergy",3.4,"Yes",96645.834964777,4,0.23,47,1,2,0.36,44
7061,"None",29.5,"No",59741.7982172829,1,0.14,31,1,3,0.77,31
7062,"None",10.7,"No",47461.9120824707,2,0.05,49,0,4,0.72,16
7063,"None",0.5,"No",89198.8833225533,2,0.06,66,1,0,0.03,17
7064,"None",12.8,"Yes",107983.19921278,3,0.21,44,0,0,0.3,14
7065,"None",1.7,"Yes",59561.7174890352,4,0.22,56,0,2,0.6,29
7066,"None",0.5,"No",73764.0920412629,2,0.09,77,1,6,0.61,13
7067,"None",0.2,"No",121077.356355141,1,0.15,49,0,3,0.11,49
7068,"None",9.4,"Yes",109221.208557556,3,0.18,53,1,2,0.23,35
7069,"None",63.3,"Yes",89596.0319534644,3,0.21,87,0,1,0.44,5
7070,"None",4,"Yes",103760.508143917,3,0.2,67,0,2,0.19,14
7071,"None",39.7,"No",83276.569788093,1,0.12,38,0,0,0.2,38
7072,"None",1.2,"No",74597.6295742438,1,0.12,69,1,3,0.75,69
7073,"None",10.2,"No",65807.1090183916,2,0.04,66,0,3,0.6,8
7074,"Peanut Allergy",17.5,"Yes",88845.4477878425,4,0.23,87,0,1,0.46,22
7075,"Peanut Allergy",26.7,"Yes",72552.0598326914,4,0.23,61,0,5,0.56,14
7076,"None",48.3,"Yes",95047.6884954855,3,0.2,43,1,3,0.49,18
7077,"None",21.4,"No",68724.7389036839,1,0.1,86,1,1,0.21,86
7078,"None",26.3,"No",84710.8788855463,2,0.05,86,0,2,0.33,52
7079,"None",9,"Yes",109644.592889993,3,0.19,93,0,3,0.63,26
7080,"None",11,"Yes",108048.073027191,3,0.2,39,0,3,0.71,22
7081,"None",12.8,"No",91832.7426974259,2,0.09,37,1,1,0.77,32
7082,"None",79.6,"Yes",46814.9243151994,4,0.22,72,0,6,0.08,16
7083,"Peanut Allergy",42.1,"Yes",74904.3380962855,4,0.23,60,0,2,0.05,53
7084,"None",27.1,"Yes",41860.1818428841,3,0.21,79,1,2,0.14,18
7085,"None",3.4,"No",74152.0911080467,1,0.14,29,1,0,0.43,29
7086,"None",19.7,"No",68125.3222576871,2,0.02,69,0,3,0.48,48
7087,"None",12.4,"No",100237.485992859,2,0.09,27,0,3,0.91,6
7088,"None",1,"No",66798.7722876003,1,0.15,75,0,0,0.92,75
7089,"None",36.9,"No",73707.9456247072,1,0.13,83,0,3,0.85,83
7090,"None",2.5,"No",70914.8195689633,2,0.07,27,1,1,0.77,16
7091,"Vegetarian",4.3,"Yes",104961.724842435,4,0.25,56,1,2,0.48,51
7092,"None",32.7,"No",60119.0690009835,2,0.02,49,0,2,0.8,48
7093,"None",101.6,"Yes",82362.0866548828,4,0.22,63,0,0,0.62,15
7094,"None",1.1,"No",52724.5810380425,2,0.05,37,1,0,0.67,4
7095,"Vegetarian",6.4,"Yes",81325.3482265916,4,0.24,79,0,2,0.52,6
7096,"None",0.4,"No",58108.1199486651,2,0.05,73,1,2,0.81,11
7097,"None",10,"Yes",43276.4592417929,3,0.21,89,1,2,0.65,22
7098,"No Dairy",22.3,"Yes",111277.5946759,5,0.26,66,1,4,0.94,2
7099,"None",8.1,"No",70937.0388197054,1,0.15,55,1,2,0.25,55
7100,"None",3.9,"No",78532.6558070163,1,0.12,73,0,1,0.4,73
7101,"None",24.5,"Yes",54792.043213512,3,0.18,62,0,2,0.97,49
7102,"None",39.7,"No",56277.1390695401,1,0.1,87,0,5,0.16,87
7103,"None",7.3,"Yes",91221.4053107339,3,0.2,73,1,3,0.07,1
7104,"None",3.1,"No",114305.07266578,1,0.14,85,1,2,0.39,85
7105,"Peanut Allergy",44.8,"Yes",55917.6629301725,4,0.23,28,0,2,0.34,14
7106,"None",65.5,"Yes",81655.6731449675,3,0.2,48,1,4,0.28,4
7107,"None",11.9,"No",67036.2499177408,3,0.17,84,0,1,0.59,29
7108,"None",41.9,"Yes",52284.5362486148,3,0.21,61,0,3,0.77,53
7109,"None",22.9,"No",38932.6495436425,2,0.09,76,0,1,0.18,5
7110,"None",62.2,"No",65124.2867761142,1,0.12,92,0,1,0.71,92
7111,"Gluten-Free",16,"Yes",129039.603011116,6,0.27,68,0,3,0.82,7
7112,"None",38.6,"No",86582.3150271591,1,0.11,69,0,4,0.49,69
7113,"Gluten-Free",22.4,"Yes",128892.130976198,6,0.27,28,1,2,0.38,12
7114,"None",4.3,"No",70101.0617797749,2,0.08,27,0,1,0.79,22
7115,"No Dairy",71.7,"Yes",129433.294754858,5,0.26,91,0,3,0.51,8
7116,"None",17.1,"Yes",64626.111450096,3,0.18,72,0,3,0.52,3
7117,"None",0.8,"Yes",77689.360090998,3,0.2,64,1,3,0.57,8
7118,"None",17.5,"No",79740.8502137956,1,0.15,73,0,5,0.06,73
7119,"None",0.5,"No",64410.2998962073,1,0.15,90,0,2,0.49,90
7120,"None",15.2,"No",103995.752783357,2,0.05,46,0,3,0.93,13
7121,"None",18.6,"Yes",68427.652758227,3,0.2,60,0,1,0.2,15
7122,"Peanut Allergy",17.8,"Yes",77053.1511265205,4,0.24,73,0,3,0.09,45
7123,"Gluten-Free",23.5,"Yes",54710.2205384166,6,0.27,94,1,1,0.54,55
7124,"None",17.1,"Yes",86066.8193508939,3,0.2,36,0,1,0.45,1
7125,"None",3.2,"Yes",46127.3136084677,3,0.21,27,0,1,0.46,4
7126,"Peanut Allergy",60.3,"Yes",72019.3685308453,4,0.24,42,1,1,0.61,37
7127,"None",1.5,"No",76440.6307865348,2,0.02,27,1,2,0.33,3
7128,"Vegetarian",12.5,"Yes",51088.0293679596,4,0.25,33,1,3,0.88,4
7129,"None",32.3,"No",75617.3451813397,2,0.04,65,1,0,0.39,38
7130,"None",11.9,"Yes",90307.3071147386,3,0.21,37,1,2,0.54,6
7131,"None",11,"No",94111.6421968525,2,0.06,62,1,3,0.75,24
7132,"Peanut Allergy",19.1,"Yes",111337.267111998,4,0.24,76,0,1,0.98,16
7133,"None",34.5,"No",70800.5491269199,2,0.08,43,1,1,0.95,38
7134,"Peanut Allergy",5.9,"Yes",108689.461954033,4,0.23,34,0,1,0.06,17
7135,"None",2.4,"Yes",78646.8100524782,4,0.22,79,1,1,0.28,6
7136,"None",49.2,"No",103858.799184276,1,0.11,31,0,3,0.21,31
7137,"None",4.6,"No",66237.0014728704,2,0.02,68,0,4,0.76,5
7138,"None",43.5,"No",65650.3459882805,2,0.03,38,1,3,0.76,14
7139,"None",39.2,"Yes",56803.3444173241,3,0.21,83,1,3,0.66,13
7140,"None",20.5,"No",93695.4839381108,2,0.04,38,0,3,0.36,13
7141,"None",45.4,"Yes",56981.8908349527,3,0.19,74,1,3,0.38,25
7142,"No Dairy",2.4,"Yes",84114.9314965383,5,0.26,50,0,2,0.69,45
7143,"None",8.1,"No",68313.9315528076,2,0.08,58,0,2,0.2,50
7144,"None",31.8,"No",84791.7761625922,2,0.09,89,1,2,0.12,28
7145,"None",14.5,"Yes",75839.1512617776,3,0.2,88,0,0,0.09,5
7146,"Vegetarian",1.6,"Yes",98019.5042506022,4,0.25,39,0,2,0.98,8
7147,"None",37.2,"Yes",56638.4569327732,3,0.2,72,1,1,0.38,40
7148,"None",3,"No",110217.899808448,2,0.09,47,0,2,0.85,11
7149,"None",15.8,"No",102593.433866309,1,0.14,52,0,2,0.15,52
7150,"None",35.7,"No",57347.0871811756,2,0.05,28,0,2,0.24,14
7151,"Peanut Allergy",27.2,"Yes",64361.2790988628,4,0.24,57,1,2,0.67,44
7152,"None",22.4,"Yes",72424.087614621,4,0.22,57,1,0,0.34,18
7153,"None",20.7,"No",86657.3708770903,1,0.15,70,0,4,0.78,70
7154,"No Dairy",42.4,"Yes",58514.1807652477,5,0.26,93,0,1,0.76,33
7155,"None",20.4,"Yes",56111.4943985207,4,0.22,59,0,1,0.68,30
7156,"No Dairy",2.7,"Yes",59341.6380170519,5,0.26,52,1,3,0.35,32
7157,"None",23.8,"No",69385.2342088526,2,0.08,81,1,2,0.13,38
7158,"None",14,"Yes",50961.3002976246,4,0.22,66,0,1,0.79,25
7159,"None",3.2,"Yes",64960.4468160437,3,0.18,44,1,1,0.81,7
7160,"Peanut Allergy",50.4,"Yes",80312.5012484134,4,0.24,45,1,2,0.34,42
7161,"None",13.7,"No",108342.428948611,2,0.1,72,0,4,0.94,45
7162,"None",25,"Yes",81255.9684418038,3,0.2,90,0,0,0.94,1
7163,"None",15.3,"No",81324.8769004117,2,0.02,78,1,2,0.91,1
7164,"None",57.5,"No",124608.704538199,1,0.1,58,1,1,0.94,58
7165,"None",3.7,"Yes",119731.887756625,3,0.18,90,1,6,0.27,21
7166,"None",56.6,"No",89172.9427354834,2,0.04,61,1,2,0.16,11
7167,"None",0.7,"Yes",98407.3243456859,3,0.21,42,1,1,0.25,4
7168,"None",4,"No",54025.1880380928,1,0.15,49,0,3,0.95,49
7169,"None",3,"No",89254.7677353916,1,0.12,92,1,2,0.65,92
7170,"None",21.7,"No",105725.168720924,3,0.17,31,0,2,0.04,22
7171,"None",22.1,"No",92750.3246855163,2,0.08,53,1,2,0.29,0
7172,"None",21.3,"No",82938.3118572707,2,0.03,39,1,2,0.68,22
7173,"None",0.2,"No",113260.761353845,1,0.15,56,0,1,0.91,56
7174,"None",6.3,"No",59674.3836454672,2,0.08,28,1,5,0.41,24
7175,"None",10.1,"No",109902.738215766,1,0.16,71,1,1,0.57,71
7176,"None",7.8,"Yes",108358.846630096,3,0.18,40,0,2,0.53,19
7177,"None",26.2,"No",92579.8931555005,1,0.14,51,0,2,0.88,51
7178,"None",18.2,"No",81493.8391485468,1,0.1,26,1,2,0.78,26
7179,"None",10.2,"No",94166.0721326432,1,0.16,56,1,1,0.07,56
7180,"None",16.8,"No",84369.7663250931,2,0.03,64,0,2,0.39,0
7181,"None",17.9,"No",78166.9917860749,1,0.12,52,1,1,0.45,52
7182,"Vegetarian",42.1,"Yes",90111.6763397947,4,0.24,50,1,3,0.19,45
7183,"None",21.6,"Yes",81190.4507523721,3,0.2,45,0,0,0.65,40
7184,"No Dairy",18.8,"Yes",81318.6474279926,5,0.26,31,0,4,0.19,26
7185,"None",1.4,"No",58166.0439479316,2,0.05,45,0,3,0.87,38
7186,"None",22.1,"No",76590.1356195849,2,0.05,53,1,3,0.71,9
7187,"None",3.1,"No",72852.5495657255,2,0.08,34,1,0,0.19,29
7188,"None",46.4,"Yes",59404.5198698795,3,0.2,50,0,1,0.17,24
7189,"None",9.6,"No",46663.5395890119,2,0.08,87,1,4,0.77,18
7190,"Peanut Allergy",15.1,"Yes",69533.9844924436,4,0.24,27,1,3,0.62,17
7191,"None",4.1,"No",74758.0188688461,2,0.03,94,0,0,0.73,33
7192,"None",5.3,"Yes",70206.3654619392,3,0.19,40,0,1,0.61,35
7193,"None",31.5,"No",99653.7282581268,2,0.08,57,0,3,0.92,1
7194,"Seafood Allergy",5.3,"Yes",83030.3886557045,7,0.28,42,1,2,0.55,28
7195,"None",13.1,"No",96157.7827803057,1,0.13,43,0,1,0.22,43
7196,"Peanut Allergy",14.6,"Yes",77146.6663733688,4,0.23,88,1,2,0.27,4
7197,"None",7,"No",73056.7284801655,1,0.15,58,1,3,0.95,58
7198,"None",8,"Yes",66200.4226191466,3,0.2,79,0,1,0.59,2
7199,"Gluten-Free",0.4,"Yes",76949.0787290231,6,0.27,81,0,2,0.88,1
7200,"None",32,"No",108381.169784969,1,0.13,28,1,1,0.55,28
7201,"None",38.6,"No",87194.2704320296,2,0.06,91,0,1,0.78,31
7202,"No Dairy",54.4,"Yes",91752.8148432318,5,0.26,86,0,2,0.82,1
7203,"Peanut Allergy",1,"Yes",67927.150773465,4,0.24,71,1,1,0.89,23
7204,"None",6.3,"No",95669.9689657482,1,0.12,79,0,0,0.45,79
7205,"None",9.2,"No",70485.5271652087,1,0.16,89,0,6,0.55,89
7206,"None",67.3,"Yes",17670.8315683764,3,0.18,74,0,2,0.55,6
7207,"None",2.6,"No",75130.8639114021,2,0.06,67,0,5,0.64,52
7208,"None",10.7,"No",58799.0561893397,1,0.15,30,1,0,0.39,30
7209,"None",24.2,"No",75735.9492635726,1,0.15,57,0,1,0.4,57
7210,"None",20.5,"No",93415.8261610138,1,0.14,63,0,5,0.2,63
7211,"None",51.1,"No",89171.6019081505,2,0.03,89,1,1,0.5,51
7212,"None",9.3,"No",90752.974506003,3,0.17,72,0,1,0.93,3
7213,"None",10,"No",86016.283438247,2,0.04,31,1,1,0.35,26
7214,"None",1.2,"No",51311.2699199366,1,0.1,43,0,2,0.22,43
7215,"None",0.8,"No",88347.1092851336,2,0.09,58,0,2,0.2,30
7216,"Gluten-Free",2.2,"Yes",100800.775403348,5,0.27,29,0,1,0.92,7
7217,"None",22.6,"No",44331.3155454695,2,0.06,88,0,0,0.16,25
7218,"None",47.9,"No",71372.1071326898,1,0.11,79,0,1,0.57,79
7219,"None",21.7,"No",79358.8883868979,1,0.16,50,0,0,0.05,50
7220,"None",1.8,"No",41508.2052738572,2,0.09,45,0,2,0.58,9
7221,"No Dairy",28.7,"Yes",102518.918615488,5,0.26,73,1,4,0.69,16
7222,"No Dairy",32.2,"Yes",83837.3817399447,5,0.26,91,0,2,0.48,3
7223,"None",14.1,"No",57557.061646136,2,0.07,79,0,0,0.8,12
7224,"None",31.8,"No",54365.3274235065,3,0.17,72,0,3,0.31,15
7225,"None",12.4,"No",96944.9771960704,2,0.06,92,0,1,0.85,53
7226,"None",6.1,"No",78848.3389074683,1,0.1,39,1,2,0.99,39
7227,"None",1.8,"Yes",46742.2796387122,3,0.18,69,1,2,0.91,48
7228,"None",37.5,"No",106144.222483738,3,0.17,84,0,2,0.95,56
7229,"Peanut Allergy",11.7,"Yes",84355.11573114,4,0.23,48,0,3,0.36,16
7230,"None",3.5,"No",73587.8846561259,1,0.14,42,1,3,0.32,42
7231,"None",5,"No",86479.1250788563,2,0.04,91,0,5,0.68,37
7232,"None",13.1,"No",85454.4063679601,2,0.02,46,1,1,0.54,17
7233,"None",18.4,"No",65186.751447228,2,0.03,56,0,1,0.82,17
7234,"None",20.1,"Yes",72090.3182721155,4,0.22,89,0,2,0.05,48
7235,"Peanut Allergy",5,"Yes",77969.951736996,4,0.24,66,0,6,0.49,16
7236,"None",1.2,"Yes",48500.9958871305,3,0.2,46,0,1,0.15,42
7237,"None",15,"No",45293.0283856477,2,0.04,91,0,2,0.2,32
7238,"Gluten-Free",4.1,"Yes",76125.9241928564,6,0.27,90,0,2,0.37,19
7239,"None",18.3,"No",65229.919068971,2,0.04,69,0,0,0.67,50
7240,"None",5.5,"Yes",57834.3915595747,3,0.19,30,0,2,0.46,20
7241,"None",16.8,"No",72405.3548684834,1,0.16,28,0,5,0.38,28
7242,"None",14.8,"No",86756.1986290626,1,0.13,64,1,1,0.04,64
7243,"None",12.9,"No",91877.6130053533,2,0.08,61,0,6,0.88,51
7244,"None",37.5,"No",63918.8661630612,2,0.03,81,1,2,0.88,4
7245,"None",16,"Yes",67783.1947391292,4,0.22,93,0,2,0.51,4
7246,"None",20.5,"Yes",85062.1540817218,3,0.18,77,0,0,0.89,31
7247,"None",6.5,"No",62838.5103854459,2,0.07,28,0,1,0.64,23
7248,"None",5.1,"No",52025.5378984476,1,0.13,92,1,1,0.19,92
7249,"None",3,"Yes",80898.9626735009,3,0.2,58,1,1,0.86,9
7250,"None",75.5,"No",84355.6448746492,1,0.1,81,1,0,0.91,81
7251,"None",87.3,"Yes",56891.4582359244,3,0.2,91,1,1,0.88,9
7252,"Peanut Allergy",8.4,"Yes",94758.7461127105,4,0.24,65,0,2,0.14,54
7253,"None",35.5,"No",89933.2737625473,1,0.1,86,0,2,0.93,86
7254,"None",3.1,"Yes",36364.4449342221,3,0.21,71,1,0,0.94,42
7255,"None",9.8,"No",100476.058459148,2,0.05,29,1,3,0.96,24
7256,"None",24.4,"Yes",102197.391506899,4,0.22,85,0,3,0.28,7
7257,"None",9.3,"No",105587.851695213,2,0.02,70,0,1,0.45,37
7258,"Seafood Allergy",46.1,"Yes",109340.713619358,8,0.28,84,0,1,0.23,56
7259,"None",23.9,"No",57149.7737830227,1,0.13,67,1,2,0.11,67
7260,"None",4.6,"No",80600.8799534374,2,0.05,89,0,3,0.38,5
7261,"None",13.3,"No",84001.5272443414,1,0.14,55,0,2,0.15,55
7262,"None",11.5,"Yes",50048.7460670746,3,0.21,37,0,4,0.24,18
7263,"None",18.5,"No",93522.9316082157,2,0.09,70,1,1,0.84,45
7264,"None",28.6,"No",70341.9240758354,2,0.1,63,0,5,0.42,22
7265,"None",8.5,"Yes",60833.6675575452,3,0.18,86,1,0,0.87,31
7266,"None",5.1,"No",55614.2375843841,2,0.06,57,0,3,0.59,10
7267,"None",0.8,"No",78368.3602545477,1,0.12,52,0,1,0.53,52
7268,"None",18.2,"No",64498.8688699965,2,0.09,41,1,1,0.17,8
7269,"None",21.7,"No",74417.2907235369,1,0.16,75,0,4,0.97,75
7270,"None",14.6,"Yes",57673.3254446442,3,0.21,81,1,2,0.32,30
7271,"None",1.2,"No",57601.1076900611,2,0.05,72,0,2,0.79,17
7272,"Peanut Allergy",7.9,"Yes",69480.5482272161,4,0.23,41,0,3,0.52,41
7273,"None",2.2,"No",76611.797745058,1,0.11,66,0,2,0.72,66
7274,"None",5.4,"No",96891.4748712843,1,0.15,54,0,2,0.22,54
7275,"None",22.2,"No",78478.6865416654,2,0.05,32,0,1,0.21,3
7276,"Peanut Allergy",6.3,"Yes",87805.7267374171,4,0.23,36,1,1,0.08,20
7277,"None",29.4,"No",78264.7253974434,1,0.12,70,1,1,0.04,70
7278,"None",7.5,"No",58810.1166880638,1,0.14,37,0,2,0.95,37
7279,"None",37.2,"No",23689.3709209924,1,0.14,68,0,1,0.64,68
7280,"None",99.3,"Yes",97888.0351705567,3,0.2,51,0,5,0.23,3
7281,"None",1.1,"No",34510.7548247089,3,0.17,62,0,3,0.98,39
7282,"Peanut Allergy",26.3,"Yes",102218.518109993,4,0.24,90,1,6,0.63,14
7283,"None",8,"No",71337.8069356828,1,0.11,64,0,2,0.47,64
7284,"None",35.4,"No",95310.8361339309,2,0.08,32,0,2,0.97,15
7285,"Vegetarian",76.9,"Yes",54236.9713856609,4,0.25,47,1,1,0.06,2
7286,"None",18.3,"No",30486.6956279547,1,0.16,77,0,4,0.66,77
7287,"None",4.1,"No",86915.5574255032,2,0.06,73,0,3,0.11,17
7288,"None",2.2,"No",107395.853601108,2,0.09,92,0,5,0.83,51
7289,"None",4.8,"No",107047.521306163,1,0.11,29,0,2,0.8,29
7290,"None",3.9,"No",68891.5481553531,2,0.06,51,1,2,0.7,14
7291,"None",15.7,"No",71759.9971675104,2,0.09,66,1,3,0.87,8
7292,"None",52.6,"No",22985.460714587,1,0.12,49,0,1,0.08,49
7293,"None",3.5,"No",41177.537698545,2,0.09,42,0,1,0.68,7
7294,"None",4.4,"No",88875.4585483036,1,0.14,79,1,4,0.52,79
7295,"Vegetarian",58,"Yes",99681.0339894582,4,0.25,93,1,1,0.58,53
7296,"Peanut Allergy",1.5,"Yes",70289.2042296491,4,0.23,86,1,0,0.09,43
7297,"None",6.2,"No",63070.4604993456,2,0.05,34,0,5,0.04,29
7298,"None",11.9,"No",36483.1200753745,2,0.07,82,0,3,0.53,34
7299,"Vegetarian",16.8,"Yes",71125.3947590615,4,0.25,56,1,4,0.7,36
7300,"None",6.1,"Yes",113828.977054822,3,0.17,79,0,5,0.06,3
7301,"None",2.8,"No",77045.6876246917,2,0.09,87,0,0,0.47,46
7302,"None",24.5,"No",84388.7039607384,2,0.06,82,1,4,0.22,20
7303,"None",34.9,"No",72077.8157559317,1,0.13,89,0,3,0.77,89
7304,"None",21.3,"No",88372.2045925541,1,0.11,74,0,1,0.44,74
7305,"None",70,"No",87762.0495809723,2,0.03,56,0,2,0.77,38
7306,"None",52.7,"Yes",79622.7391925798,3,0.21,72,0,2,0.58,4
7307,"None",69.9,"No",70580.0144528106,1,0.16,84,1,1,0.09,84
7308,"Gluten-Free",0.5,"Yes",97359.0469862176,6,0.27,27,0,2,0.7,23
7309,"None",2.3,"No",91972.6078226523,1,0.16,57,0,3,0.17,57
7310,"None",13.3,"Yes",67281.3629889824,4,0.22,73,0,1,0.88,37
7311,"None",17.5,"No",89408.661206926,1,0.1,38,0,4,0.3,38
7312,"Vegetarian",30.6,"Yes",61820.0148326593,4,0.25,50,0,3,0.58,24
7313,"Peanut Allergy",17.4,"Yes",95917.9781073297,4,0.23,66,1,1,0.45,47
7314,"None",5,"No",54159.9393752237,2,0.08,27,0,2,0.12,15
7315,"None",27.4,"Yes",77231.5050373686,3,0.2,47,1,3,0.3,30
7316,"None",11.4,"No",59958.2630649211,1,0.16,81,0,1,0.34,81
7317,"Peanut Allergy",22.1,"Yes",76382.483434112,4,0.24,41,0,1,0.11,36
7318,"None",12.7,"No",52802.1260622281,2,0.07,76,0,0,0.79,4
7319,"None",7.7,"No",89204.8797372204,3,0.17,44,0,1,0.55,24
7320,"None",22.5,"No",109560.670292464,2,0.06,73,0,0,0.61,11
7321,"Gluten-Free",1.6,"Yes",53831.2550091698,6,0.27,29,0,1,0.99,24
7322,"None",12,"No",71067.5097724851,2,0.03,89,0,5,0.73,52
7323,"Gluten-Free",0.3,"Yes",27823.4757102148,6,0.27,74,1,3,0.97,51
7324,"None",28.8,"Yes",67683.8465232368,3,0.21,86,1,2,0.46,51
7325,"Seafood Allergy",10.5,"Yes",70774.9552763904,7,0.28,87,1,1,0.54,14
7326,"Peanut Allergy",0.6,"Yes",126922.242536814,4,0.23,45,1,2,0.06,1
7327,"None",35.9,"No",103105.470087939,1,0.11,58,0,1,0.93,58
7328,"Gluten-Free",0.1,"Yes",49003.6071367663,6,0.27,64,0,0,0.08,13
7329,"None",27.3,"No",110054.082472592,2,0.05,88,1,2,0.69,8
7330,"None",9.7,"No",80502.8849343752,2,0.07,87,0,3,0.23,4
7331,"None",43.4,"No",89165.9209503631,2,0.02,37,0,0,0.19,13
7332,"None",6.5,"No",81144.9804510759,2,0.06,49,1,3,0.43,41
7333,"None",4.7,"No",70481.7757243568,2,0.02,74,0,3,0.52,17
7334,"None",26.6,"Yes",87542.888563372,3,0.21,72,0,2,0.09,13
7335,"None",19.8,"No",28200.2464563146,2,0.06,58,0,2,0.35,17
7336,"None",10.3,"No",111795.771056766,2,0.05,42,0,3,0.73,37
7337,"None",7.6,"Yes",81000.3967336027,3,0.19,87,1,1,0.16,52
7338,"None",20,"Yes",61692.8021771224,4,0.22,41,1,2,0.59,32
7339,"None",79.5,"No",83304.6379505139,1,0.12,92,0,3,0.71,92
7340,"None",9.6,"No",79979.7742491556,2,0.04,45,0,2,0.89,36
7341,"None",29.4,"Yes",84889.4484325212,3,0.17,72,0,3,0.12,17
7342,"None",6.9,"No",44803.7758885396,1,0.11,69,0,2,0.5,69
7343,"Vegetarian",48.6,"Yes",88980.9660249195,4,0.24,38,0,2,0.07,33
7344,"None",1.7,"No",91528.5485648543,1,0.12,65,0,4,0.94,65
7345,"None",23.1,"Yes",77735.0233085569,3,0.2,84,1,2,0.4,14
7346,"None",17.3,"No",64452.0308008843,1,0.16,41,1,5,0.77,41
7347,"None",17.9,"No",95661.6203192485,1,0.11,62,1,1,0.48,62
7348,"Peanut Allergy",1.1,"Yes",12778.4672449101,4,0.24,93,0,1,0.15,3
7349,"None",4.5,"No",94676.7192669514,1,0.13,89,0,0,0.03,89
7350,"None",77.3,"Yes",70784.6377384713,4,0.22,26,0,4,0.76,21
7351,"None",33.8,"No",54184.6362138137,1,0.12,54,1,2,0.19,54
7352,"None",22.8,"Yes",47945.7762975892,3,0.19,58,0,2,0.87,36
7353,"None",72.4,"Yes",57029.0461923971,4,0.22,77,0,1,0.23,9
7354,"No Dairy",30.4,"Yes",90587.910987651,5,0.26,63,1,2,0.58,17
7355,"None",11.2,"No",70067.9433208911,2,0.09,84,1,3,0.92,35
7356,"None",8.5,"No",80074.4652954698,1,0.16,64,0,2,0.22,64
7357,"None",8.3,"No",54703.2623307585,2,0.02,49,0,2,0.29,31
7358,"Vegetarian",30,"Yes",46029.9199901147,4,0.24,80,1,3,0.2,24
7359,"None",0,"Yes",64635.0963345932,3,0.21,47,1,4,0.82,12
7360,"None",15.2,"No",80238.5081597172,3,0.17,55,0,0,0.08,19
7361,"Peanut Allergy",0.3,"Yes",121215.226551775,4,0.24,41,0,2,0.81,7
7362,"Peanut Allergy",13.2,"Yes",129975.735922328,4,0.23,70,0,2,0.87,18
7363,"Seafood Allergy",4.2,"Yes",58003.6619338303,7,0.28,68,1,2,0.3,10
7364,"None",2.4,"No",55977.3721752244,1,0.14,68,0,3,0.37,68
7365,"None",5.1,"No",50679.1135926447,1,0.12,85,0,3,0.35,85
7366,"Peanut Allergy",24.9,"Yes",95290.1823688656,4,0.24,42,1,2,0.24,35
7367,"Peanut Allergy",20.3,"Yes",80721.3814071892,4,0.24,72,0,0,0.76,55
7368,"None",14.8,"No",43366.7529316537,1,0.14,49,1,3,0.85,49
7369,"None",17.4,"No",79575.938446458,2,0.03,57,1,0,0.1,18
7370,"Peanut Allergy",3.7,"Yes",62884.1804778361,4,0.23,88,0,4,0.73,44
7371,"Vegetarian",47.8,"Yes",58982.0724506188,4,0.25,67,0,2,0.03,49
7372,"None",153.7,"No",111155.637260115,2,0.08,87,0,2,0.34,8
7373,"None",3.4,"Yes",94113.9297947785,3,0.18,56,1,2,0.27,54
7374,"None",22.9,"No",110768.348896418,3,0.17,83,0,2,0.36,16
7375,"None",7.3,"No",61637.1308032218,2,0.05,77,0,0,0.04,6
7376,"None",35.9,"No",77100.221355691,1,0.15,58,0,1,0.25,58
7377,"None",110.4,"No",73015.9016730295,1,0.12,78,0,1,0.38,78
7378,"None",12.8,"Yes",36464.0074884383,3,0.18,31,0,1,0.39,13
7379,"Vegetarian",34.1,"Yes",120679.365616583,4,0.25,52,1,5,0.37,32
7380,"None",4.2,"No",62262.590624517,1,0.1,49,0,1,0.93,49
7381,"None",4.6,"No",53394.3362970651,1,0.12,90,0,2,0.93,90
7382,"Gluten-Free",2.8,"Yes",75699.5906625093,6,0.27,94,0,5,0.58,19
7383,"Vegetarian",3.8,"Yes",78001.4930788255,4,0.24,51,0,1,0.48,16
7384,"None",9.2,"No",80690.9057235725,1,0.11,51,0,3,0.47,51
7385,"None",48.1,"No",84733.4097075128,2,0.04,90,0,0,0.47,6
